bad_loan,loan_request,amt_due_on_mort,value_of_property,years_at_job,num_derog_reports,num_delinq_lines,oldest_cl_age,num_recent_cl,num_of_cl,debt_to_inc_ratio,reason_for_loan_DebtCon,reason_for_loan_HomeImp,occupation_Mgr,occupation_Office,occupation_Other,occupation_ProfExe,occupation_Sales,occupation_Self
0.0,-0.6927020898288084,0.9726136798871429,0.6838328501689706,0.8068660576301161,-0.2878021319597589,0.5270392050564102,0.004769901684901835,-0.10598248009304298,1.036837334036475,-0.5728166554861335,1,0,0,0,0,1,0,0
0.0,-0.6927020898288084,-0.4356004605065485,-0.6585306033168948,-0.5308449232796435,-0.2878021319597589,-0.3907769734460811,1.6694559941031524,-0.693179769798292,-1.146554403971726,-0.1411531044507567,1,0,0,0,1,0,0,0
0.0,-0.6927020898288084,0.2743703659132586,0.08441921833590604,0.2717816652662122,-0.2878021319597589,-0.3907769734460811,0.8740741744387085,-0.693179769798292,0.24287670203349282,-0.6518318400699725,0,1,1,0,0,0,0,0
0.0,-0.6927020898288084,-0.31052220519808743,-0.49972239812050745,-0.7983871194615955,-0.2878021319597589,0.5270392050564102,0.7213632560974322,0.48121480961220603,-0.5510839299694894,0.4376793726085784,0,1,0,0,1,0,0,0
0.0,-0.6927020898288084,-0.6871943899641187,-0.7428293608999043,-0.7983871194615955,-0.2878021319597589,1.4448553835589015,-1.1270174689646628,-0.693179769798292,-0.15410361396799827,0.3046804236937972,1,0,0,0,1,0,0,0
0.0,-0.6927020898288084,0.2260228972889191,-0.09856823657345781,0.13801056717523627,-0.2878021319597589,-0.3907769734460811,-0.2962509195334027,1.6556093890227042,0.04438654403274728,1.0798022091330493,1,0,0,0,1,0,0,0
0.0,-0.6927020898288084,-0.5374290364718279,-0.6806343809515042,-0.5308449232796435,-0.2878021319597589,-0.3907769734460811,-1.3238960542612181,-0.10598248009304298,-1.0473093249713532,-0.75026596643412,1,0,0,0,1,0,0,0
0.0,-0.6927020898288084,0.09104242330043763,0.059928647811174546,-0.5308449232796435,-0.2878021319597589,-0.3907769734460811,-0.7625796362562198,-0.693179769798292,0.44136686003423836,-0.9852057382716776,0,1,0,0,0,1,0,0
0.0,-0.6927020898288084,-0.6306330993932185,-0.747464581874924,-0.6646160213706195,-0.2878021319597589,-0.3907769734460811,0.11500592179939953,-0.10598248009304298,-0.054858534967625494,-0.6328990910437455,1,0,1,0,0,0,0,0
1.0,-0.6927020898288084,0.2572582368579237,-0.5285022776071976,-0.2633027270976916,-0.2878021319597589,1.4448553835589015,0.19275586810584366,-0.693179769798292,0.14363162303312005,0.9346318282844664,0,1,1,0,0,0,0,0
0.0,-0.6927020898288084,0.7536012441509302,0.3348076289902407,-0.9321582175525713,-0.2878021319597589,-0.3907769734460811,-0.5815730882592423,-0.693179769798292,0.3421217810338656,-0.20667796768096647,1,0,0,0,1,0,0,0
0.0,-0.6927020898288084,0.4286761376482316,0.11975413047010551,0.5393238614481641,-0.2878021319597589,-0.3907769734460811,0.330717524658853,0.48121480961220603,-0.5510839299694894,0.6451695996661406,1,0,0,0,1,0,0,0
1.0,-0.6927020898288084,-0.5643064871747405,-0.6188371998181246,-0.9321582175525713,2.2798396795127718,2.3626715620613927,-2.0095355340889047,1.068412099317455,-0.6503290089698621,0.10042619969904558,0,1,0,0,1,0,0,0
0.0,-0.6927020898288084,-0.19225457725364967,-0.811665851499079,0.13801056717523627,-0.2878021319597589,-0.3907769734460811,1.496603001934265,0.48121480961220603,-0.8488191669706077,-0.43502780120496554,0,1,0,0,1,0,0,0
0.0,-0.6927020898288084,-0.566747817586635,0.16332174851516104,-0.2633027270976916,-0.2878021319597589,0.5270392050564102,0.6610212843634358,-0.693179769798292,-1.2457994829720989,-1.633808227569475,1,0,0,0,0,1,0,0
0.0,-0.6839100786043447,-0.5942184887634658,-0.8798278136727844,1.6094926461759718,0.9960187737765066,0.5270392050564102,0.5132336382158753,-0.10598248009304298,-0.3525937719687438,0.07653608835970148,0,1,1,0,0,0,0,0
1.0,-0.6839100786043447,-0.4952191181353352,-0.45771138413422724,-0.2633027270976916,-0.2878021319597589,1.4448553835589015,0.1618902024856285,-0.10598248009304298,-0.9480642459709805,-0.47175430776610333,0,1,0,0,1,0,0,0
0.0,-0.6839100786043447,0.1253351299273287,-0.27098807948380266,0.13801056717523627,-0.2878021319597589,0.5270392050564102,-0.011892166504012095,-0.10598248009304298,-0.9480642459709805,0.8328667203549567,1,0,0,0,0,1,0,0
0.0,-0.6839100786043447,-0.030362428304144866,-0.29741575728167674,-0.12953162900671564,-0.2878021319597589,-0.3907769734460811,-0.9100055798471972,-0.693179769798292,0.04438654403274728,-0.622649859770904,1,0,1,0,0,0,0,0
0.0,-0.6839100786043447,-1.2846130395439699,-0.6102066950922481,1.475721548084996,-0.2878021319597589,1.4448553835589015,2.6155493914427885,-0.10598248009304298,-0.9480642459709805,-1.6661466665824702,1,0,0,0,0,1,0,0
0.0,-0.6839100786043447,0.20799812135063306,0.17525571296577172,0.13801056717523627,-0.2878021319597589,0.5270392050564102,-0.15581347574155216,-0.693179769798292,0.5406119390346111,0.18439399044957785,0,1,0,0,0,1,0,0
0.0,-0.6839100786043447,-1.0466175486423723,-0.9692979558510584,-0.12953162900671564,-0.2878021319597589,-0.3907769734460811,-1.067897279608321,-0.693179769798292,-1.7420248779739627,-0.041875654418580724,0,1,0,0,1,0,0,0
0.0,-0.6839100786043447,0.19613371187226752,-0.06297389042946247,-0.5308449232796435,-0.2878021319597589,-0.3907769734460811,-0.8448752470260203,-0.693179769798292,0.44136686003423836,-1.0925898044178568,0,1,0,0,0,1,0,0
0.0,-0.6839100786043447,0.16403135776445932,-0.15003994411696128,-0.7983871194615955,-0.2878021319597589,-0.3907769734460811,-1.051625772595503,0.48121480961220603,0.9375922550361022,0.49590441617769454,1,0,0,0,1,0,0,0
0.0,-0.6839100786043447,-0.19225457725364967,-0.6360463224679183,-0.2633027270976916,-0.2878021319597589,-0.3907769734460811,2.1518357997847875,-0.693179769798292,-1.4442896409728443,0.30482394662924617,0,1,0,0,1,0,0,0
1.0,-0.6839100786043447,-0.11291133886708031,-0.31678683001310276,-0.9321582175525713,-0.2878021319597589,-0.3907769734460811,-0.7340023917886492,-0.693179769798292,-0.749574087970235,0.2215137452501848,1,0,0,0,0,1,0,0
0.0,-0.6839100786043447,-0.4951963019632614,-0.5604472520133975,-0.6646160213706195,-0.2878021319597589,0.5270392050564102,0.8150959469047662,0.48121480961220603,-0.5510839299694894,0.5438487968657447,0,1,0,0,1,0,0,0
0.0,-0.6839100786043447,-0.270981778994227,-0.45842050376100263,-0.6646160213706195,-0.2878021319597589,0.5270392050564102,0.7385113378580258,-0.10598248009304298,-0.5510839299694894,0.2902076224747817,0,1,0,0,1,0,0,0
0.0,-0.6839100786043447,0.7185556038456044,0.3307085716354657,-0.7983871194615955,-0.2878021319597589,-0.3907769734460811,-0.7844801346294167,-0.10598248009304298,0.44136686003423836,-0.062265268151822525,1,0,0,0,1,0,0,0
0.0,-0.6839100786043447,-0.46774844695850426,-0.29535758080396274,0.9406371557210921,-0.2878021319597589,-0.3907769734460811,0.029782151670407358,-0.693179769798292,0.7391020970353567,-0.9901000592473993,0,1,0,0,1,0,0,0
1.0,-0.6839100786043447,-0.4753234160869992,-0.20822234471385165,-0.2633027270976916,0.9960187737765066,0.5270392050564102,-1.0255166381892313,-0.10598248009304298,-1.3450445619724716,0.8448315253828806,0,1,0,0,1,0,0,0
0.0,-0.6839100786043447,0.03785792619645684,-0.23874907986650074,0.004239469084260327,-0.2878021319597589,-0.3907769734460811,-0.19865372046007987,-0.10598248009304298,-0.9480642459709805,0.6480041400482227,1,0,0,0,0,1,0,0
0.0,-0.6839100786043447,-0.9522042286010715,-0.7328843905243954,2.947203627085732,-0.2878021319597589,-0.3907769734460811,0.6838907582746283,-0.693179769798292,-0.25334869296837104,-1.77150886361945,1,0,0,0,1,0,0,0
0.0,-0.6839100786043447,-0.4389088054572466,-0.5514708352744598,-0.3970738251886675,-0.2878021319597589,-0.3907769734460811,-0.6430214877876718,-0.693179769798292,-0.5510839299694894,0.1504929478982968,0,1,0,0,1,0,0,0
0.0,-0.6839100786043447,-0.38179992675657565,-0.6287475789923274,-0.12953162900671564,-0.2878021319597589,-0.3907769734460811,-0.48198860044593733,-0.693179769798292,-0.5510839299694894,0.20145324974061482,0,1,0,0,1,0,0,0
0.0,-0.6839100786043447,-0.14526467086770012,-0.014598095402856536,0.004239469084260327,-0.2878021319597589,-0.3907769734460811,0.3820560202715345,-0.693179769798292,-0.15410361396799827,-2.0202732356527093,1,0,0,0,1,0,0,0
0.0,-0.6839100786043447,-0.8658906496459624,-1.0071234344792983,-0.12953162900671564,-0.2878021319597589,-0.3907769734460811,-0.8360695722794876,-0.693179769798292,-1.8412699569743354,0.23678274908626593,0,1,0,0,1,0,0,0
0.0,-0.6839100786043447,1.6998563485668012,1.3537779414652096,-0.6646160213706195,-0.2878021319597589,-0.3907769734460811,0.21254710664337043,-0.693179769798292,3.319474151045049,-0.10955939585796025,0,1,0,1,0,0,0,0
0.0,-0.6839100786043447,-0.5864153579142332,0.06539405761754118,-0.5308449232796435,-0.2878021319597589,0.5270392050564102,0.5401778506204399,-0.693179769798292,-1.2457994829720989,-1.344830746520659,1,0,0,0,0,1,0,0
0.0,-0.6839100786043447,-0.6973932188810983,-0.7535872245061069,-0.7983871194615955,-0.2878021319597589,0.5270392050564102,-1.1747663628037386,-0.693179769798292,-0.15410361396799827,0.41265642671081554,1,0,0,0,1,0,0,0
0.0,-0.6839100786043447,-0.5335046548751378,-0.7773167886021038,-0.3970738251886675,-0.2878021319597589,-0.3907769734460811,-1.1692024235338299,-0.693179769798292,-1.146554403971726,-0.7366243974042493,1,0,0,0,1,0,0,0
0.0,-0.675118067379881,-0.9393587237235335,-0.9782397813886898,-0.12953162900671564,-0.2878021319597589,0.5270392050564102,-0.3441029322984275,3.4172012581384514,0.7391020970353567,0.4824692961970284,1,0,0,0,1,0,0,0
0.0,-0.675118067379881,-0.15662712456044248,0.06942393256970392,0.13801056717523627,-0.2878021319597589,-0.3907769734460811,-0.3248471061387811,-0.10598248009304298,-0.9480642459709805,0.6967553943573075,1,0,0,1,0,0,0,0
0.0,-0.675118067379881,0.45441277974745525,0.173872064913527,0.5393238614481641,-0.2878021319597589,-0.3907769734460811,0.2864276123112815,1.068412099317455,-0.5510839299694894,0.6287445456903233,1,0,0,0,1,0,0,0
0.0,-0.675118067379881,-1.0126899007686618,-0.2841500315807805,1.475721548084996,-0.2878021319597589,-0.3907769734460811,0.5122280064002163,-0.693179769798292,-1.0473093249713532,-1.0885769822083222,0,1,0,0,0,1,0,0
0.0,-0.675118067379881,-0.6563469253203684,-0.8417083098334424,-1.0659293156435474,-0.2878021319597589,-0.3907769734460811,-0.07849707209735585,-0.10598248009304298,-0.054858534967625494,0.4081404101820499,1,0,0,1,0,0,0,0
0.0,-0.675118067379881,-1.1533972339476621,-0.4088686078899887,1.6094926461759718,-0.2878021319597589,-0.3907769734460811,0.47736053451866794,-0.693179769798292,-1.146554403971726,-1.1767106161258707,0,1,0,0,0,1,0,0
0.0,-0.675118067379881,-0.11049282462725964,-0.3410871489306506,0.4055527633571882,-0.2878021319597589,-0.3907769734460811,0.859225214537444,1.068412099317455,1.433817650037966,0.9336925678549006,1,0,0,1,0,0,0,0
0.0,-0.675118067379881,-1.2850465468133716,-0.30575223679645114,0.13801056717523627,-0.2878021319597589,-0.3907769734460811,1.022627420852255,-0.693179769798292,-0.8488191669706077,-1.6224677492795976,1,0,0,0,1,0,0,0
1.0,-0.675118067379881,0.9187446976209487,0.6126095666796738,-0.5308449232796435,-0.2878021319597589,-0.3907769734460811,0.38539624661875893,-0.10598248009304298,1.433817650037966,0.10042619969904558,1,0,1,0,0,0,0,0
0.0,-0.675118067379881,-0.38538206577215905,-0.6411485246605706,-0.3970738251886675,-0.2878021319597589,-0.3907769734460811,-0.4201283158334067,-0.693179769798292,-0.4518388509691166,-0.06368792042321182,0,1,0,0,1,0,0,0
1.0,-0.675118067379881,-0.3845834997495768,-0.6685620516956691,-0.3970738251886675,2.2798396795127718,-0.3907769734460811,-1.9734952633256837,-0.693179769798292,-2.039760114975081,-0.14887117376691406,0,1,0,0,1,0,0,0
0.0,-0.675118067379881,-0.2505384888161203,-0.5323073097508706,0.5393238614481641,-0.2878021319597589,-0.3907769734460811,0.5376571955411338,1.068412099317455,0.9375922550361022,0.5248408086527913,1,0,0,0,0,1,0,0
0.0,-0.675118067379881,-0.18765711858078304,-0.0044455778195109244,0.4055527633571882,-0.2878021319597589,-0.3907769734460811,-0.3073063292803931,-0.693179769798292,-0.9480642459709805,0.4238401596240528,1,0,0,1,0,0,0,0
0.0,-0.675118067379881,1.8109254742219614,1.3502496389319856,-0.3970738251886675,-0.2878021319597589,-0.3907769734460811,0.06542852318568697,-0.693179769798292,3.319474151045049,-0.049193941971346695,0,1,0,1,0,0,0,0
1.0,-0.675118067379881,-0.10821120741988166,-0.37804784752623766,0.4055527633571882,-0.2878021319597589,0.5270392050564102,-0.7001808294465011,0.48121480961220603,0.14363162303312005,1.1617523302267767,1,0,1,0,0,0,0,0
0.0,-0.675118067379881,-1.2374748280395407,-0.5299378124614015,1.475721548084996,-0.2878021319597589,0.5270392050564102,2.560231983929673,-0.10598248009304298,-0.9480642459709805,-1.452631190069897,1,0,0,0,0,1,0,0
0.0,-0.6663260561554173,-0.37317541371268687,-0.49711076242189556,-0.6646160213706195,-0.2878021319597589,-0.3907769734460811,-1.0476589210077274,-0.10598248009304298,-0.6503290089698621,-1.2193066036557096,1,0,0,1,0,0,0,0
0.0,-0.6663260561554173,1.151583733633872,1.5971443382544024,-1.1997004137345233,-0.2878021319597589,0.5270392050564102,1.7810869336827622,-0.693179769798292,-0.6503290089698621,0.760093952980833,0,1,0,1,0,0,0,0
0.0,-0.6663260561554173,-0.21209323887180123,-0.4137632628748044,-0.5308449232796435,-0.2878021319597589,-0.3907769734460811,-1.0761311053310303,0.48121480961220603,-0.749574087970235,-0.854741627899071,1,0,0,1,0,0,0,0
0.0,-0.6663260561554173,-0.27203132290962084,-0.41445508690092675,-0.3970738251886675,-0.2878021319597589,-0.3907769734460811,-0.9656184553923045,-0.10598248009304298,-0.749574087970235,-1.168460311112094,1,0,0,1,0,0,0,0
0.0,-0.6663260561554173,-0.19225457725364967,-0.6474614188989372,-0.2633027270976916,-0.2878021319597589,-0.3907769734460811,2.0671250657417333,-0.693179769798292,-1.543534719973217,0.030935173755022853,0,1,0,0,1,0,0,0
0.0,-0.6663260561554173,-0.2638631333072077,-0.3995116879366838,-0.3970738251886675,-0.2878021319597589,-0.3907769734460811,-0.7412887991588119,-0.693179769798292,1.2353274920372206,-0.8817962729888542,1,0,0,0,0,0,1,0
0.0,-0.6663260561554173,-0.389739954638251,-0.5608450508284178,2.6796614309037796,0.9960187737765066,1.4448553835589015,-0.04393075289207649,-0.10598248009304298,0.24287670203349282,0.551881868188353,0,1,0,0,1,0,0,0
0.0,-0.6663260561554173,-0.6300170627472265,-0.8798105180721313,1.3419504499940198,-0.2878021319597589,-0.3907769734460811,0.5713401449790284,-0.10598248009304298,-0.4518388509691166,0.259907874297405,0,1,1,0,0,0,0,0
0.0,-0.6663260561554173,0.09567410623141494,-0.2518937363628255,-0.3970738251886675,-0.2878021319597589,-0.3907769734460811,-0.3965272628451922,0.48121480961220603,0.44136686003423836,0.6737813918206169,1,0,1,0,0,0,0,0
0.0,-0.6663260561554173,1.2721443868717244,1.5795201211889351,-1.1997004137345233,-0.2878021319597589,0.5270392050564102,2.05739931388118,-0.693179769798292,-0.5510839299694894,0.9601298072889698,0,1,0,1,0,0,0,0
0.0,-0.6663260561554173,-0.427774513485242,-0.6887460176577889,-0.6646160213706195,-0.2878021319597589,-0.3907769734460811,0.12014521363816047,-0.10598248009304298,-0.5510839299694894,-0.8299544135792942,1,0,1,0,0,0,0,0
0.0,-0.6663260561554173,-0.7524942744392766,-0.8664583143679697,1.7432637442669479,-0.2878021319597589,0.5270392050564102,-0.5962595601602482,-0.693179769798292,0.14363162303312005,0.5362155830211435,0,1,0,0,1,0,0,0
0.0,-0.6663260561554173,-0.19225457725364967,-1.3002838655486477,1.475721548084996,-0.2878021319597589,-0.3907769734460811,0.10972395273924149,-0.693179769798292,-0.6503290089698621,0.6132240753783198,0,1,0,1,0,0,0,0
1.0,-0.6663260561554173,-1.0206299286503373,-0.7589315651079022,-0.7983871194615955,0.9960187737765066,-0.3907769734460811,-1.0428170650782178,1.6556093890227042,-1.0473093249713532,0.10042619969904558,0,1,1,0,0,0,0,0
1.0,-0.6663260561554173,-0.3908579470698662,-0.5583025975324182,0.2717816652662122,2.2798396795127718,0.5270392050564102,-1.4976745030395797,6.353187706664696,-0.15410361396799827,0.10042619969904558,1,0,0,1,0,0,0,0
0.0,-0.6663260561554173,-0.15785919785242658,-0.3763355830615848,-0.6646160213706195,2.2798396795127718,2.3626715620613927,-0.08142602876502311,1.068412099317455,0.7391020970353567,0.5535319441754678,1,0,0,1,0,0,0,0
0.0,-0.6663260561554173,-1.3146163058209903,-0.5995871962912699,1.7432637442669479,-0.2878021319597589,1.4448553835589015,2.6102738111579344,-0.693179769798292,-0.9480642459709805,-1.6120230162604092,1,0,0,0,0,1,0,0
0.0,-0.6663260561554173,0.09384881246551255,-0.031063507224568673,-0.5308449232796435,-0.2878021319597589,-0.3907769734460811,-0.799753210750811,-0.10598248009304298,0.5406119390346111,-0.801957341259778,0,1,0,0,0,1,0,0
0.0,-0.6663260561554173,0.9276886370738703,1.9153660946700342,-0.9321582175525713,-0.2878021319597589,-0.3907769734460811,-0.5688556943243186,-0.10598248009304298,-0.6503290089698621,-1.0724294152982563,0,1,0,0,0,1,0,0
1.0,-0.6663260561554173,-0.2547366644776958,-0.4284299322285984,-0.6646160213706195,-0.2878021319597589,2.3626715620613927,1.343150349989599,-0.693179769798292,-0.25334869296837104,-0.7621155190165508,0,1,0,1,0,0,0,0
0.0,-0.6663260561554173,0.11794269017542405,-0.059635839503422085,-0.6646160213706195,-0.2878021319597589,-0.3907769734460811,-0.7457096586670328,-0.693179769798292,0.44136686003423836,0.04165119145186743,1,0,0,0,0,1,0,0
0.0,-0.6663260561554173,0.023962877403524915,-0.04965627792660706,-0.5308449232796435,-0.2878021319597589,-0.3907769734460811,-1.1127265013414662,-0.693179769798292,1.2353274920372206,0.20877610897627416,0,1,0,0,0,1,0,0
0.0,-0.6575340449309536,-0.19225457725364967,-1.2868970706431802,1.475721548084996,-0.2878021319597589,-0.3907769734460811,0.3193765878184606,-0.10598248009304298,-0.6503290089698621,0.6061483552573758,0,1,0,1,0,0,0,0
0.0,-0.6575340449309536,0.04499938805554992,-0.22576008377605344,-0.5308449232796435,-0.2878021319597589,-0.3907769734460811,-0.43997245163600707,0.48121480961220603,0.5406119390346111,1.030943292735729,1,0,1,0,0,0,0,0
0.0,-0.6575340449309536,-0.16522882143225745,-0.24606511894274466,-0.6646160213706195,-0.2878021319597589,-0.3907769734460811,0.37622041775209775,-0.693179769798292,-0.5510839299694894,-0.4291455721676264,1,0,0,0,1,0,0,0
0.0,-0.6575340449309536,-0.405391848680864,-0.4449991176542289,-0.3970738251886675,-0.2878021319597589,-0.3907769734460811,-0.9882495530796018,0.48121480961220603,-0.749574087970235,-0.9506779486252328,1,0,0,1,0,0,0,0
0.0,-0.6575340449309536,-0.3175952185409592,-0.5345557378357683,0.5393238614481641,-0.2878021319597589,-0.3907769734460811,0.6286013794282321,1.6556093890227042,0.9375922550361022,0.6585204208692805,1,0,0,0,0,1,0,0
0.0,-0.6575340449309536,1.1808112500603838,1.5826160337058328,-1.1997004137345233,-0.2878021319597589,-0.3907769734460811,2.033701452276484,-0.693179769798292,-0.6503290089698621,0.49884555388644297,0,1,0,1,0,0,0,0
0.0,-0.6575340449309536,-0.6891109484183162,-0.8160070472629968,1.6094926461759718,-0.2878021319597589,-0.3907769734460811,-0.7693210988031268,-0.693179769798292,0.14363162303312005,0.6757236339951805,0,1,0,0,1,0,0,0
0.0,-0.6575340449309536,-0.3865913228920694,-0.5147868662893218,-0.2633027270976916,-0.2878021319597589,-0.3907769734460811,-0.6212387007019304,-0.693179769798292,-0.5510839299694894,-0.1771584882240924,0,1,0,0,1,0,0,0
0.0,-0.6575340449309536,-0.5140424600962036,-0.744818354975006,-0.9321582175525713,-0.2878021319597589,-0.3907769734460811,-0.9553116776478427,-0.693179769798292,-0.15410361396799827,0.5110344367840166,1,0,0,0,1,0,0,0
0.0,-0.6575340449309536,-0.19225457725364967,-1.3203640579068492,2.412119234721828,-0.2878021319597589,-0.3907769734460811,0.32226803725414166,-0.693179769798292,-1.64277979897359,-1.392428687119311,0,1,0,0,1,0,0,0
0.0,-0.6575340449309536,-1.0424650053249445,-0.2783905965633119,1.475721548084996,0.9960187737765066,0.5270392050564102,0.5682523635728294,-0.693179769798292,-1.146554403971726,-1.173096269239217,0,1,0,0,0,1,0,0
0.0,-0.6575340449309536,0.24292968079558996,1.7019902694132458,0.5393238614481641,-0.2878021319597589,-0.3907769734460811,-1.7071700671543735,-0.10598248009304298,-1.4442896409728443,-2.0517618542078955,0,1,0,0,0,0,0,1
0.0,-0.6575340449309536,0.8943313935020042,0.7099837983563958,-0.9321582175525713,-0.2878021319597589,-0.3907769734460811,1.0609048791802418,-0.10598248009304298,2.426268440041694,-0.14756824401040258,1,0,0,0,0,1,0,0
0.0,-0.6575340449309536,0.24060243124406444,1.6724839746991271,0.6730949595391401,-0.2878021319597589,-0.3907769734460811,-2.0644373727489547,-0.10598248009304298,-1.3450445619724716,-2.015802518927862,0,1,0,0,0,0,0,1
0.0,-0.6575340449309536,-0.20075360135113265,-0.49992994532834417,-0.7983871194615955,-0.2878021319597589,-0.3907769734460811,0.13646798999885104,0.48121480961220603,-0.5510839299694894,-0.003185041204444424,1,0,0,0,1,0,0,0
0.0,-0.6575340449309536,-0.5377028305367132,-0.733074642131579,-1.0659293156435474,-0.2878021319597589,-0.3907769734460811,0.09631793494103866,-0.10598248009304298,-0.9480642459709805,-0.9801155986845997,1,0,0,0,1,0,0,0
0.0,-0.6575340449309536,-0.49430647125238397,-0.40016892076150007,-0.9321582175525713,-0.2878021319597589,1.4448553835589015,0.21580338637593463,-0.693179769798292,-0.8488191669706077,-0.6482288638537705,0,1,0,0,1,0,0,0
0.0,-0.6487420337064899,-0.3881656387651602,-0.36393463739334153,1.074408253812068,-0.2878021319597589,-0.3907769734460811,0.23137278353343013,-0.693179769798292,-0.5510839299694894,-0.04598666342191617,0,1,0,0,1,0,0,0
0.0,-0.6487420337064899,0.7086077528214364,0.31804819195742656,0.9406371557210921,0.9960187737765066,-0.3907769734460811,1.000969340214755,-0.693179769798292,-0.5510839299694894,-0.037749128543690474,1,0,0,1,0,0,0,0
0.0,-0.6487420337064899,-0.4581884708595905,-0.28076009385278095,1.208179351903044,-0.2878021319597589,-0.3907769734460811,0.1257201359933752,-0.693179769798292,-0.5510839299694894,0.00010453596169657515,0,1,0,0,1,0,0,0
0.0,-0.6487420337064899,0.9741879957602336,1.9238582345906863,-0.7983871194615955,-0.2878021319597589,-0.3907769734460811,-0.5689028463299932,-0.693179769798292,-0.749574087970235,-0.9914639137676153,0,1,0,0,0,1,0,0
0.0,-0.6487420337064899,-0.6796422370076975,-0.6994865856633385,-0.9321582175525713,-0.2878021319597589,0.5270392050564102,0.15319428163730536,-0.693179769798292,-0.054858534967625494,-0.8911816225557417,1,0,1,0,0,0,0,0
0.0,-0.6487420337064899,-0.46959655689648044,-0.5557947354377246,-0.2633027270976916,-0.2878021319597589,-0.3907769734460811,-0.5254843602867053,-0.693179769798292,-0.5510839299694894,0.19605918613363651,0,1,0,0,1,0,0,0
0.0,-0.6487420337064899,-0.07583505924718807,-0.2539173216392334,0.004239469084260327,-0.2878021319597589,-0.3907769734460811,-0.13191153256690194,-0.693179769798292,-1.0473093249713532,0.7672639470487695,1,0,0,0,0,1,0,0
0.0,-0.6487420337064899,-0.2844889528619047,-0.48657774162418266,0.2717816652662122,-0.2878021319597589,-0.3907769734460811,0.963125958899136,1.068412099317455,1.433817650037966,0.684473733173722,1,0,0,1,0,0,0,0
0.0,-0.6487420337064899,-0.6761741788524831,-0.7859818845292864,-1.1997004137345233,-0.2878021319597589,-0.3907769734460811,-0.08603532868195275,-0.693179769798292,-0.15410361396799827,0.5052617715535143,1,0,0,1,0,0,0,0
0.0,-0.6487420337064899,0.07780904349764532,-0.29260758030012635,-0.12953162900671564,-0.2878021319597589,0.5270392050564102,-0.18819573780745272,-0.10598248009304298,-0.9480642459709805,0.6714991833545594,1,0,0,0,0,1,0,0
1.0,-0.6487420337064899,-1.200968952721493,-1.1212398075881813,0.5393238614481641,-0.2878021319597589,-0.3907769734460811,-0.596939645197632,-0.693179769798292,-1.64277979897359,0.10042619969904558,1,0,0,1,0,0,0,0
1.0,-0.6487420337064899,-0.5963045713761715,-0.48155336963446904,0.6062094104936522,-0.2878021319597589,-0.3907769734460811,-1.0689762482019296,-0.693179769798292,-1.4442896409728443,0.10042619969904558,1,0,0,0,1,0,0,0
1.0,-0.6487420337064899,-0.26769625021560267,-0.3594031900222401,-1.1997004137345233,6.131302396721568,0.5270392050564102,-0.03627416797565093,0.48121480961220603,1.2353274920372206,0.10042619969904558,1,0,0,0,1,0,0,0
0.0,-0.6487420337064899,-0.2135991062286707,-0.5213591945374842,-0.9321582175525713,-0.2878021319597589,-0.3907769734460811,-0.21724588880751913,-0.10598248009304298,1.3345725710375933,0.7166248618897573,1,0,0,0,0,1,0,0
0.0,-0.6487420337064899,-1.014218584297605,-1.1425998743947092,0.8068660576301161,-0.2878021319597589,-0.3907769734460811,-1.3909046884038505,-0.693179769798292,-1.2457994829720989,-0.4843398237296963,0,1,1,0,0,0,0,0
0.0,-0.6487420337064899,0.704500841848156,0.2608343449971075,1.208179351903044,-0.2878021319597589,0.5270392050564102,0.269829689211489,-0.10598248009304298,-0.5510839299694894,0.42668313775926425,1,0,0,0,1,0,0,0
0.0,-0.6487420337064899,-0.19225457725364967,-0.6873796652061972,-0.2633027270976916,-0.2878021319597589,-0.3907769734460811,2.0323461752183554,-0.693179769798292,-1.4442896409728443,-0.0016015732020637705,0,1,0,0,1,0,0,0
0.0,-0.6487420337064899,-0.31832533604732016,-0.5865982002008227,-0.6646160213706195,-0.2878021319597589,0.5270392050564102,1.5447641685716753,-0.693179769798292,-1.2457994829720989,-0.4209968424740417,1,0,0,0,1,0,0,0
0.0,-0.6487420337064899,-1.1630484747348708,-1.1563498769138911,-0.2633027270976916,-0.2878021319597589,0.5270392050564102,-0.9091149370850751,-0.693179769798292,-0.5510839299694894,-2.0280009976289977,1,0,0,1,0,0,0,0
0.0,-0.6399500224820261,0.1960652633560462,-0.15879151804740912,-1.1997004137345233,4.847481490985303,-0.3907769734460811,-0.07132121950636328,-0.693179769798292,-1.8412699569743354,-0.591213326264926,1,0,0,0,1,0,0,0
0.0,-0.6399500224820261,-0.21880119346149252,-0.4311626371317817,-0.3970738251886675,-0.2878021319597589,2.3626715620613927,0.2425349584724353,1.068412099317455,0.7391020970353567,0.18868467882649442,1,0,0,1,0,0,0,0
0.0,-0.6399500224820261,0.43077522547901936,0.08189406064055943,0.2717816652662122,-0.2878021319597589,-0.3907769734460811,0.30640240198906,1.068412099317455,-0.5510839299694894,0.6267504905370492,1,0,0,0,1,0,0,0
1.0,-0.6399500224820261,-0.6641728723416749,-0.2228198316650334,0.5393238614481641,7.415123302457833,1.4448553835589015,-0.030106593826387935,-0.693179769798292,0.7391020970353567,-1.7221716116103154,0,1,0,0,0,1,0,0
